  -0.14912638E+02   0.33382859E-06   0.29955483E+07   0.48410571E+22
  -0.14889589E+02   0.34161233E-06   0.29272938E+07   0.49539026E+22
  -0.14866540E+02   0.34957756E-06   0.28605945E+07   0.50693779E+22
  -0.14843491E+02   0.35772851E-06   0.27954150E+07   0.51875441E+22
  -0.14820443E+02   0.36606951E-06   0.27317206E+07   0.53084639E+22
  -0.14797394E+02   0.37460500E-06   0.26694775E+07   0.54322014E+22
  -0.14774345E+02   0.38333951E-06   0.26086526E+07   0.55588223E+22
  -0.14751296E+02   0.39227768E-06   0.25492137E+07   0.56883937E+22
  -0.14728247E+02   0.40142425E-06   0.24911290E+07   0.58209843E+22
  -0.14705198E+02   0.41078409E-06   0.24343679E+07   0.59566645E+22
  -0.14682149E+02   0.42036217E-06   0.23789000E+07   0.60955061E+22
  -0.14659100E+02   0.43016358E-06   0.23246961E+07   0.62375828E+22
  -0.14636051E+02   0.44019352E-06   0.22717271E+07   0.63829698E+22
  -0.14613002E+02   0.45045733E-06   0.22199651E+07   0.65317444E+22
  -0.14589954E+02   0.46096045E-06   0.21693825E+07   0.66839853E+22
  -0.14566905E+02   0.47170847E-06   0.21199525E+07   0.68397732E+22
